"Side headings (sidehead) are headings placed left (or right) to the regular text
with the next paragraph on the same line. Side headings differ from run-in
headings (#39582) in their vertical alignment.

Example Side Heading:

            1. REGULAR HEADING

            Bla bla bla bla bla bla bla bla
            bla bla bla bla bla bla bla bla
            bla bla bla bla bla bla bla bla
            bla bla bla bla bla bla bla bla.

  SIDE HEAD Bla bla bla bla bla bla bla bla
            bla bla bla bla bla bla bla bla
            bla bla bla bla bla bla bla bla.


            2. ANOTHER REGULAR HEADING

       LONG Bla bla bla bla bla bla bla bla
  SIDE HEAD bla bla bla bla bla bla bla bla
            bla bla bla bla bla bla bla bla.

   PATHETIC Bla bla bla bla bla bla bla bla.
  SIDE HEAD 
            Bla bla bla bla bla bla bla bla
            bla bla bla bla bla bla bla bla
            bla bla bla bla bla bla bla bla
            bla bla bla bla bla bla bla bla.","ENHANCEMENT"
"In order to provide non XML users with a styled editing environment, I want
to reduce the presented style list available to such users to reduce the work
of re-styling existing scanned documents.

The contents.xml file is then available with a finite set of attributes
which may be processed into other XML vocabularies using XSLT.

In our case, we use that output to produce braille and large print 
for blind and partially sighted users (www.rnib.org.uk).

Currently users are able to add styles, but unable to remove existing
styles. 

The request is to enable to selective removal of styles in 
a working environment or configure the available styles through
an XML interface.

I'm told this has been requested previously (CPHennessy), but was
unable to find such submissions.

regards DaveP
www.dpawson.co.uk","ENHANCEMENT"
"In OOo 1.1.x the 'duration' row on the 5th tab page has a TIME field (and it was
possible to enter characters as well as numbers; bug) with spin buttons. In the
OOo 2.x the row has just a simple edit field. Better: A TIME field where the
user isn't able to enter other signs than numbers.","ENHANCEMENT"
"In all known word-processors software, selection of more than one word does 
auto-select the complete first word where the selection started.

In OOo beta 2, this is not the case.
The same behaviour as other word-processors has to be set.","ENHANCEMENT"
"I like to move a table of contents from one doc to another. Keeping the
formatting, but showing the contents of the new document.","FEATURE"
"Currently 'no wrap' is the default. Optimal Page Wrap should be the default
instead.","ENHANCEMENT"
"In View-Print Layout, the page canvas (white area) is aligned to the left side
of the window, resulting in a narrow grey border on the left side and a wide
grey border on the right side. It would be nice to have an option to center the
white page canvas relative to the window. MS Word 2000 provides this a the
default view (the grey borders on the left and right side are of the same width).","ENHANCEMENT"
"Bullets in empty lines when done by highlighting a multiline text and then
setting the Bullets ON.","ENHANCEMENT"
"All of the various formatting dialogs should have an 'Organizer' tab, not only
the style dialogs. In the 'Contains' section, there should be a list of
non-inherited formattings that apply to the selected object (or style).

Then, the user should be provided with a way to remove any of the direct
formattings. This would be much finer-grained than using the 'Reset to Standard'
button.","ENHANCEMENT"
"there should be a way to search for a target text of hyperlink. it seems that so 
far there is no way to directly search for that text. there is no search 
facility in navigator or hyperlink toolbar.

possible solutions :

1. when view->fields ('field names' in m122) is selected, hyperlinks should 
display target text instead of usual 'text' entry. i suppose that's how msword 
works ?
this way it would be possible to simply search the document for required phrase.
it seems that now switching field view does nothing in regards to hyperlinks, so 
this would not disrupt any existing functionality.

2. a search functionality in hyperlink toolbar that would allow to search for 
different parametrs.

if it is a separate function in hyperlink toolbar, it probably should also be 
implemented in calc and other parts of oo.org.","ENHANCEMENT"
"I am running Writer on 1.1.3 on Windows XP Home Edition Service Pack 2.

To replicate the 'problem':
1.  Open a new Writer document.
2.  Type random text.  
3.  Cut and paste(or type) until it is a page long.
4.  Save it in OpenOffice format.
5.  Create a version.
6.  Note the size of the file.
7.  Change a letter.
8.  Save.
9.  Create a new version.
10.  Note the increase of about 5 Kb.

The reason for this is simple, and I am aware of it.  The versioning method in 
Writer is nothing more or less than saving separate copies with comments 
available.  No 'wave' incrementing is used at all.  This technique saves only 
the changes, in a way that allows the document to be accessed at any point 
along its versioning.  This method does not save entire copies.  Therefore, in 
the example used, much less space would be added for the character change.  
While I realize this is a foolish example, it holds when larger documents are 
modified.  I realize this is a significant project, and that is why I have 
given it a low priority.  However, this could greatly increase the usability of 
the versioning feature.","ENHANCEMENT"
"Just like being able to search for text and replace it with another piece of
text it would be nice to have a similar feature across all the formulas in a
document. This would save much editing time.","ENHANCEMENT"
"Open a writer document and add some text in multiple paragraphs.  Select them,
apply style default paragraph from Styles pane.  Now select some of the
paragraphs and apply numbering.  Now we have a context modified style.  Note
that the user has not modified the 'default' style in the styles dialog.  Again
select one of these numbered lists and apply default style from the stylist. 
This doesn't reset the numbering. [even ctrl + shift + space doesn't work here]

As the styles are classified into paragraph/character/numbering styles, it could
be supported that picking the default style from the paragraph section should
not remove the numbering.  But generally a numbering is a modification to the
paragraph also; it changes the indent by default.  

So IMHO, 'default' style (paragraph) should be the rawest type of formatting
that the user wishes to use for her document.  Therefore, it should remove the
numbering and also set the 'default' paragraph style.","ENHANCEMENT"
"After entering a bunch of data into a table, sometimes it becomes clear that the
axes should be swapped.  What were columns should become rows and vice versa.
This is really hard to do manually, and should be a feature in OO.","ENHANCEMENT"
"Allow auto-spell-check add to dictionary undo.

Sometimes I accidentally use add to dictionary by mistake, press ctrl + z, but
this only reverts the last change, not the add to dictionary. So instead I have
to go to options and try and find the word - a laborious process.","ENHANCEMENT"
"Hello, 

pasting a graphic will not always place the graphic their the cursor is.

Try the attached file. To below the line which writes 'TRY TO PASTE THE GRAPHIC 
HERE'. and contrl + v the graphic from the document 'Graphic_to_paste'. The 
graphic will appear on the next page. 

This have been a long time so that it is very irritating. You always have to 
include a lot of spaces then paste the graphic and the delete the spaces again. 

Can you please check?

Best regards, Lars","ENHANCEMENT"
"Hello, 

this is an enhancement request, as request in issue [Issue 54104] Graphic 
deleted to early.

Please check the attached example.

Graphic is deleted to early: Place the cursor at the end of the document. 
Press backspace -> the graphic is delete immediately. Other word processors are 
first placing the cursor behind the graphic or marking the graphic so that the 
user sees that he will delete the graphic. 

I use graphics a lot in my documents 
and sometimes I believe that between the graphic and text I have an 
unnecessary 'empty line' which I try to delete -> Graphic is gone.

So it would be nice-to-have if OO could handle the deletion of graphics simular 
to other word processors which give the user at least a 'warning' before a 
graphic is deleted.

Best regards, Lars","ENHANCEMENT"
"Hello,

please check the attached example.

In [Issue 54104] Graphic deleted to early I was asked to open this enhancement 
request.

Sometimes it is not possible to delete graphics via backspace. In my example 
the second graphic can be deleted via backspace the first one not.

The graphics in the document are anchored 'to paragraph'. In the 2nd case, the
graphic will be deleted, because the paragraph (where it is anchred to) is
deleted by Backspace.

Can you please adjust the software so that both cases are handelled simular. 
For the user it is hard to understand this different behaviour.

Best regards, Lars","ENHANCEMENT"
"After typing an URL and pressing Space you can undo hyperlink recognition by
undoing. It would be equally usable to be able to undo hyperlink recognition
after typing an URL and pressing Enter.","ENHANCEMENT"
"- Open Insert/Hyperlink
- Choose 'Document' on the left
- Click the 'Target in Documnent'-Button (rights side of 'Target')
- Expand the 'Bookmarks'-List in the 'Target in Document'-Dialog
- => You see all the bookmarks defined up to now
- (Leave these windows open)
- Open 'Insert/Bookmark...'
- Enter another bookmark
- => The update isn't reflected in the bookmark list in the 'Target in
  Document'-Dialog
- Click the minus-sign in front of the bookmark-list and then the plus-sign
- => Still no change
- Close the 'Target in Document'-Dialog
- Reopen it
- Open the list of bookmarks
- => Now the new bookmark is visible

(This is rather annoying, if you want to add a whole bunch of bookmarks and
hyperlinks to them)

Note:
In the navigator the newly added bookmarks are visible at once !","ENHANCEMENT"
"Currently OOo shows either the HTML document or the source code.

It would be a great improvement if the user could see(and edit) both at one
time. I suggest a vertical splitted window for this, with the document view on
the left side and the source code view on the right side.
Of course this would require to sync the source code and the document view in
real time, but I think this feature is worth the effort.

Regards Jörg Wartenberg","ENHANCEMENT"
"OOo2 seems to arrange bizcard info in the wizard as follows:

FirstName LastName Initials
Street
Zip City
Country State
Title Profession
Phone Mobile
Fax
Homepage Email


Highly unlearned.  The most natural course for me is:

LastName FirstName Initials
Title Profession
Street
City State Zip
Country
Phone Fax Cell
Email Homepage

Look at some job or credit card applications, or forms online.  E-bay for example:

FirstName LastName
Street
City
State Zip Country
Phone Phone2
DateOfBirth
Email

Yes they have the name reversed from what I put.  In microcomputer applications
II, we did a lot of data entry into MS Access; last name always came first, due
to sort order.  It makes more sense for what you're sorting by to be first,
typically last name.  At any rate, I'm not a UI design expert, so find out for
yourself.  Look at other programs, like MS Office or AbiWord.

At any rate, a lot of things like applications, registration forms, and the like
order this kind of information in a standard way.  It's not always on the same
lines; but top to bottom, left to right, following the tab stops, it comes out
to be the same ordered list (plus or minus a few elements, but typically no
order changes are made).  Sometimes it's good to get in file like everyone else.","ENHANCEMENT"
"EPS with interchange previews having 2 or 4 bits per pixel are not used.

See attachments.","FEATURE"
"I faced requirements to create legal outline numbering for documents, 
including thesis. It has to contain roman numbers for chapters, and use all 
arabic for subchapters. Example: 
I. Chapter 
1.1. subchapter 
1.2. subchapter 
II. Chapter 
2.1. subchapter 
2.2. subchapter 
etc. 
 
MS Word has this feature named Legal Numbering 
This is my main obstacle to replace MS Office with OpenOffice.org","ENHANCEMENT"
"Hello All!

Would it be possible to create a feature in OO that would allow it to act as an
authoring tool for SCORM (Sharable Content Object Reference Model) with ouput
that could be used/plugged into educational software like Moodle or Atutor?
(Ilias appears to have created its own home grown version of this.)

http://www.adlnet.org/index.cfm?fuseaction=scormabt 

SC","ENHANCEMENT"
"when I open a Word Perfect Documet the Page numbering feature works fine. then 
when i go to save it as either a 1.1.4 file or as a 2.0 file all of the Page 
numbering goes to Page 1 on every page","ENHANCEMENT"
"While importing some DOCs, there is usually problem with tables inside of
document. And often the tables are the biggest problem. They often range out of
borders of page, or even border of paper, or they are quite too long -table is 2
pages long but undividable, so only part is displayed.

Taking care of them is quite hard to do manually, sometimes not even possible.

Other situation: when different printer is installed on computer where document
is opened. Even OpenOffice document might have table problems similar than .DOC.

I'd suggest some function (switchable and adjustable) that would automatically
apply selectable default settings to _all_ tables inside imported DOC, such as:
1, table width is relative, 100% of page width
2, auto table alignment
3, allow table to split across pages and columns
4, repeat heading on/off
5, allow rows to break across pages and columns

...and so on. If somebody knows more options that would help on document import..","ENHANCEMENT"
"It would be nice to be able to insert OLE Object (particularly Calc
spreadsheets) 'as icon' in writer. It's very convenient for larger spreadsheets,
especially if they're bigger than the wrtier document. It's possible in Ms
Office. With Msword, in .doc, if you click on the icon of an .xls inserted 'as
icon', it is edited in a new Excel window. So you can zoom, split, fix the
window... All things unavailable with an inserted Calc spreadsheet in a writer
document. 

Sorry, for my awful english.","ENHANCEMENT"
"Display the change attribute on the entire word/sentance/paragraph whenever any
part of it is changed.  In other words, if you have 'word' granularity selected,
the entire word is displayed with the changed attribute(s) the moment a single
letter in that word is changed.

The workaround is to perform some otherwise meaningless edit (like toggling
italics on then off) on the entire word/sentence/paragraph in order to display
the entire part as changed.

This capability is found in WordPerfect.","ENHANCEMENT"
"Saving a newly created HTML document containing nested tables, or exporting a
text document containing nested tables to HTML, all tables except the outermost
ones are discarded.","ENHANCEMENT"
"Certain files cannot be spellchecked.  When trying to run the spellcheck on such
a file, the writer acts as if there is some configuration problem.  It presents
a dialog asking if I want to start from the beginning of the document.  If I say
yes, then it says spellcheck complete.  However, the errors remain.

Creating a new file confirms that there is nothing wrong with the configuration
as both red-underlining and spell-checking work on the newly created file. 
Somehow, the other file is preventing spellcheck from operating.

The problem occurs with some files, but not others.  I am not able to
characterize the group of files, but I can provide one that fails under 1.1.3,
1.1.4rc, and 2.0m62.","ENHANCEMENT"
"If a title (a 'heading1', for example) is something like this:

This is a very very very long long long title
splited over several lines.

the title field will reflect the whole paragraph, but in my heading I want,
instead of that, the following :

A long title...

That is, a reduced version. In latex, you can assign a brief 'alias' to a very
long title (something like \Chapter[brief title]{The very long complete title}),
so if you use a fancy header, the alias and not the actual title is displayed in
the header.
In OOo, the title field display the whole paragraph, correctly aligned with line
breaks when needed, but there is no way to set an 'alias', which is an important
limitation to the design of complex documents.","ENHANCEMENT"
"Just as you can set tab stops on the ruler in the normal text flow, when adding
text in a text box, the ruler should allow editable tabstops, eg for lists.
I would consider this a defect, but I've labelled it Enancement.","ENHANCEMENT"
"A feature to work in a structure delivered by a dtd or scheme,
the usage of the elements should be limited by the rules scheme or dtd while
writing, a possibility to connect the elements of the dtd with style-information 
(like Framemaker+XML EDD)","ENHANCEMENT"
"The new mail merge is much better: However, it doesn't solve the scenario
where I write a e-mail to someone (which the contents is created from the merge
process), and attach various attachments (possibly PDF, possibly different)
which don't change..

At present it seems you either attach the merged document, or it's all text?","ENHANCEMENT"
"In writer, when trying to edit the width of the different columns of an array,
it is not easy to set to a desired size to each column using the dialog (select
the table, click right -> Table... > columns - column width).

For exemple if you have the following, and want all the columns to have the same
size :

1 - 2,00
2 - 3,00
3 - 2,00
4 - 2,00

So, you want :

1 - 2,25
2 - 2,25
3 - 2,25
4 - 2,25

When modifying the width of the first column, the remaining space will be
affected to the next column. If you try, you will see that getting the same size
is really difficult !

The problem is that you can not tell were (from which column) the space added or
removed should be taken from. A solution would be that under each column a radio
box is added, and by selecting a column you tell to which column the added or
removed space should go to.","ENHANCEMENT"
"When creating an array, you can not specify the total heigth of the table. It is
possible to specify the total width of a table but not its heigth. It would be
nice to be able to do so in the table properties !","ENHANCEMENT"
"I want to create my own base template from scratch and therefore remove most of
the _many_ predifined styles and recreate only the ones that I need. For
instance header 1 up to 10 is a little bit too much for my uses and it only
clutters the stylist.

However, the writer doesn't allow for me to remove any of the predefined styles
so I can't clean the list up. I'd really appreciate it if this could be made
possible! Thanks.","ENHANCEMENT"
"There are some options activated in the auto correction that doesn't really make
sense.
a) beginning a sentence with a capital letter: This annoys most German users
especially as one has to take off this feature regularly again as it seems to be
saved with the document and not with the OpenOffice-Options.
Reason: The German language has very long words and in nearly all business and
scientific words you regularly find abbreviations u.s.w./bzw./M.f.G./z.B. and so
on. There is such a variety of abbreviations and sometimes the abbreviation is
just a typical syllable of a long word that just cannot be on the ignore-list of
OpenOffice. 
When entering words in fields of a table you also always get a capitalized word
though you nearly don't have real sentences in fields of a table. Say you have a
typical headline of a table and insert 'relativ' and 'absolut' you'll get an
autocorrection.
In the German language all substansives are written with a capital letter and
when one is entering a text, one is specially concentrated on where to set
capital letters anyway. 
I think there is no real need for this option in German.
Couldn't we just set this feature to 'off' for default in the German package?

b) same as a) with German words with more than one capital letter. There is an
ignore-list but it doesn't help a lot. Especially in Chart and Graph when one
uses a lot of abbreviations of the form MSinteger, HGewicht, BMedium and so
forth. This even works when the second capital is an index. It's annoyable when
one first has to set this option off in the auto correction.","ENHANCEMENT"
"Create a simple character style using underlining, bolding, or other text
effects.  Selecting new text and setting the character style to this new style
should properly change the text.  However, if the same type of manual formatting
(underlining, bolding, etc) has *ever* been used on the selected text (either
added or removed), such attributes in character styles are ever after ignored
for that selection.  Setting either the character or paragraph style back to
Default does not help, nor does closing and re-opening the document.

(Furthermore, setting the character style back to Default does not remove any
manual text color, underlining, bolding, etc, which is unexpected... another
bug?  Setting the character style to Default should do just that, set it to
Default and remove all styling, manual or otherwise...?)

Attaching sample case.  Includes custom character styles MTIndex,
MTIndexUnderlined, and MTIndexUnderlined2.  The first 'Created' on line 3 has
had underlining and bold manually set, and now setting the style to either
underlined character styles fails to set any underline, and all three fail to
make the text bold.  

Incidentally, this might be related to what I observed for Issue 55016.","ENHANCEMENT"
"when whole table is selected and 
a) cut;
b) deleted;
c) moved with dragndrop
only it's contents are affected. table itself stays intact (empty).

if such actions are performed when whole table is selected, they should also 
remove the table itself.","ENHANCEMENT"
"I would like to see a more flexible way to position the outline number using the
outline numbering dialog. My goal was to position the outline number right
beside the chapter name. So I searched for a way to get the chapter name on the
left side and the outline number on the right side of the same line. But the
outline numbering dialog only allows the outline number left beside the chpater
name. So I had to take an ugly hack -- using white font color and the smallest
font size for the first level heading. The 'real' chapter name and number I
imitated with fields below the 'real' heading. I tried several other suggestions
but no one worked satisfactorily. So an outline numbering enhacement in further
versions of OOo would be helpful.","ENHANCEMENT"
"I would like to have an easy way to input thin spaces. Insert->special character
does not provide any special spaces for most fonts (I didn't find anyone).

But they are recommended in some cases for typesetting e.\,g. of abbreviations,
dates (26.\,9.\,2005 using LaTeX syntax) and others.

Such a space produces an ugly box as if OOo doesn't know anything about it.","ENHANCEMENT"
"It would be nice to display a style before using the style, especially if there 
are many styles.

Thanks,
Al Winter","ENHANCEMENT"
"Format>Page>Organizer - Adding a drop down list of styles to the Name row to 
change the page style would be so much quicker to do and understand. 

Thanks,
Al Winter","ENHANCEMENT"
"If I insert an existing document as new section and select isnert 'as link'
then the new section is quite sensibly read-only. However I can't find an
obvious way to delete the entire section once its been inserted","ENHANCEMENT"
"Hindi numerals is the offical numerals used in the arab world. So I use Hindi 
numerals with Arabic characters.
But the problem with OpenOffice is that it does not change the font of the 
numerals when I change the font of characters in 'CTL font' unless I change the 
font in the 'Western text font'.
I think, Hindi numerals should be smartly linked with Arabic language. Just 
like how Arabic numerals are linked with Western languages.
Note: You have to know that if you enable CTL (Complex Tex Layout), you will 
get two fields for choosing fonts. The first is 'Western text font' and the 
second is 'CTL font'.

Another problem but with PDF. which is that when I export a document to a PDF, 
any Hindi numeral will change into Arabic numeral in the exported PDF no matter 
what font I choose.","ENHANCEMENT"
"Is it possible to have in a future release the autofill feature in tables? The
code I guess is similar to spreadsheet :)","FEATURE"
"There should be a floating toolbar that appears when the cursor is in the
context of headers and footers.  The toolbar should include easy accesss these
fields: page number, page count, date, and filename.

This is a usability issue:
- Some people have a hard time finding Insert->Fields
- Using fields in headers and footers is very common, so why not have a floating
toolbar for easy access?

Through usability testing, you should be able to find a few other functions
useful on this toolbar.","ENHANCEMENT"
"OpenOffice failed to search for double-quote (â€œ) or any other search text that
includes a double quote.  I suspect that the search didn't sanitise the input
from the user and hence this bug.  The other possibility is that
AutoCorrect/AutoFormat automatically replaces double quotes, after which it no
longer recognises it.  The double-quote replacement option is on by default.","ENHANCEMENT"
"save as jpeg request for enhancement","ENHANCEMENT"
"Apparently the Spec for the MailMerge Wizard does not define a way to remove
datasources. It must be possible to add datasources and to remove them again
afterwards. This is a flaw in the spec (incomplete) and a bug in the product.

Please consider following:
- If a user adds a datasource he must be able to remove it again
- The user should not be avble to remove global datasources from within the
MM-Wizard
- Datasources for MailMerge should not be global unless the user specifies this
explicitly","ENHANCEMENT"
"I suggest to evaluate the possibility to fine-tune the behaviour of Find&Replace
dialogue - currently, in full mode, if the dialogue is called after selection og
some text, the scope of work is selected as 'Current selection only' - it is ok
and must be so.
But - if after the first replacement i am going to the text and select another
block (leaving the F&R dialogue open), the option 'Current selection only' is
cleared and must be manually set to 'on'. More conveniet behaviour could be if
the dialogue could 'catch' the appearance of new selection.","ENHANCEMENT"
"is it possible to have a formatting feature like FrameMakers run-in head
paragraph formatting? That means, the next parapgraph starts in the same line as
the previous one.
This feature is very useful when creating indexes with entries comming from
different paragraphs but have to be listed in the index on one line.","ENHANCEMENT"
"Bug 5982 was legitimate and needed to be fixed, but with the fix in place, a new
problem has arisen with no clean workaround. If a very long line ending with an
em dash happens to go just over the line, the em dash ends up on a line by
itself. In this case, the line should be broken before the previous word. The
same (but I grant it is even more complicated to implement) when there is just a
little punctuation.

(This is one of many issues where a 'no break here' character style would be
useful, rather than relying wholly on no-break spaces and no-break hyphens.)","ENHANCEMENT"
"I'm very disappointed with the options in the HTML section. It offers IE, 
Netscape (sic) and HTML 3.2.
Surely HTML 4.1 should be an option by now, preferably with all tags in lower 
case for XML compatibility.
Can we also have an option to import HTML without modifying the tags?
Currently Writer changes any existing tags to HTML 3, even if the source is 
HTML4 - This is V annoying.","ENHANCEMENT"
"when doing 'insert bookmark', if the name of the bookmark to be inserted is
taken from the dropdown list, the 'OK' button is inactive","ENHANCEMENT"
"I think that in emulating traditional word processing techniques a bit of
flexibility is lost, and I am always tweaking headings.

I use styles such as heading 1, heading 2, heading 3 etc, each with
characteristic  'space before' and 'space after' settings.  When these are tuned
to look correct with a normal 'default' paragraph following it starts to go
wrong when headings follow headings.  In a well-structured document it is
possible to have

HEADING 1
  HEADING 2
    HEADING 3
      default text default text default text
    HEADING 3
      default text default text default text

At the top there is too much white space among headings 1,2,3 so the result is
not as intended.  Manual trimming is required.  This is a lot of work, and can
get lost if styles are modified.

I would like to suggest that there be two types of spacing for paragraph styles
- fixed and overlapping.  The fixed spacing would always be applied, but the
overlapping spacing would be applied only if the preceding or following style
had no overlapping spacing.  If both adjacent styles had overlapping spacing,
then  they should err.. overlap.

Another alterantive would be for each paragraph manually re-spaced to remember
the setting as a delta to the style ('style spacing -3 point' for example)
rather than a fixed setting.  This would allow proportionate response to a style
change.  But I prefer the 'overlapping' concept, as this would mean I would have
to do no manual adjustment when headings followed headings","ENHANCEMENT"
"(The XHTML filter may fix these problems, but on 1.1.4, on Windows, the XHTML
filter is wholly broken--issue 39252--, so I can't tell.)

Both OOo and modern HTML are designed to separate formatting from content. But,
although OOo is aware of CSS, when saving HTML, it frequently discards
information that CSS needs. Formats involving italic, instead of being
implemented as <SPAN CLASS='formatname'> are implemented as <I>. Formats
involving smallcaps, instead of being implemented as <SPAN CLASS='formatname'>
are discarded outright, requiring tedious postprocessing with, e.g., NVU to
replace the formatting.","ENHANCEMENT"
"1. Input some chinese characters
2. Tools / HangulHanjaConversion , press Options button , press new button , 
   enter 1 new dictionary name , like 'dic1'
3. press new button again , enter dictionary name as 'dic1' again .

We hope that a warning message should  pop up","ENHANCEMENT"
"I would like to see an option to store the TOC level when editing multiple
entries. It always jumps back to level 1, which is annoying when editing
multiple titles, one by one.

Maybe a checkbox 'store level' in the dialogue box would be appropriate?","ENHANCEMENT"
"Word has a ton of hotkeys that millions of people know and you guys should
consider using them.

For example:
ctrl-+ -> superscript
ctrl-- -> subscript
ctrl-K -> smallcaps
ctrl-A -> allcaps

default formatting should be ctrl + space, not shift space, I believe.

I insert lots of hyperlinks and it would be good to have a hotkey for that.

I no longer run word so I don't know what I'm missing, but Office is very
popular and you will make it easy for people to transition over if you make it
behave the same, especially in cases where you aren't using the hotkeys currently.","ENHANCEMENT"
"Currently the preview of the Caption dialog does not show any character
formatting like bold, italic or underlined. This does not allow to get a real
preview of te caption as intended by the spec (sec. 6.1 row 80ff), since Writer
2.0 is able to assign character formats to the label part itself.

Spec: http://specs.openoffice.org/writer/caption_dialog/Writer_Caption_Dialog.sxw","ENHANCEMENT"
"Opening an HTML document should catch <span class='xx'> and turn into 'xx' 
character style. DIV classes should turn into paragraph styles.

Snip of CSS:
.data { font-weight: bold; }
 
Snip of HTML:
<li>Correo electrÃ³nico: <span class='data'><a href='mailto:
localhost@localdomain'>localhost@localdomain</a></span>.</li>

Currently, this code would just apply 'soft' formatting to the document. It 
should create and define the appropriate paragraph and character styles instead.","FEATURE"
"As the Find and Replace in selection is important (especially as the OO2 is
designed in the way it is designed - without <end of document> sensors in F&R
serchin/replacing occurances) and, by my opinion, used oftent enough, the
checkbox 'Current selection only' must be moved from <More options> to standard
option list. The other can remain there.

It annoys enogh if you ar replacing more that one string - the option is hidden
and does not 'feel' changes in the selections - after the first one you get
replacements in whole document, not the current selection, if you forget to open
More options and check respective item. Of course, if you enjoy yourself by
opening and closing <F&R> dialog window, that's anoter story...","ENHANCEMENT"
"I have an enhancement request that would take OOo writer usage to another level.
 
I'd like to pass writer two files via the command line and require writer to
then automatically do a diff as with Edit->Compare Document.

Please take this request under serious consideration.

Thank you for any assistance in this regard.

Kind regards
Emmanuel","ENHANCEMENT"
"First you should generate an empty Word-document (no matter if Word 2000, 2002 
or 2003). You have to insert a MERGEFIELD, the field code should be something 
like 
MERGEFIELD 'ZMSD/Vorname' /ID:'020DATEV.FieldExchange.ZMSDMandant#Vorname#des#Ma
ndanten' /ATTR:N 

Hint: in MS Word you can toggle the visibility of field-codes with ALT+F9

Now that you inserted the field into the document you should save it in Word 
standard-document format (.doc).

After you re-open the file in Writer the additional information of the field-
code (ID and following information) is gone!
Even if you save this document as ODT and inspect the resulting XMLs you won't 
find a trace of the additional information.

Background: our software-solution for MS Office makes excessive use of these 
mailmerge-fields. If we don't find a way to transport the meta-data of the 
fields into the writer-documents we will find a remarkably lesser acceptance 
for the openoffice-based solution.","ENHANCEMENT"
"insert a table that has at least two cells. input some text in the first cell. 
select at least one symbol of this text. press tab. notice how selection follows 
cursor.
this is pretty annoying when working with tables. this also could not be 
accessibility for keyboard, as this can be more easily achieved with shift & 
cursor keys.","ENHANCEMENT"
"Take a picture and open the property-dialog on tab 'Crop'. If you change the
picture in a way that the ratio is not kept, this is not shown in the tiny
picture. Only cropping-lines are shown.
It would be nice, to have a preview that also shows the effects, if one changes
the ratio. This could be done in the same tiny picture or in an additional
preview in that dialog.

This concerns also the same dialog in other modules, but I think this is the
origional component of that dialog.","ENHANCEMENT"
"On page 9, only about 3/4 of the document is displayed.  The document is in two
columns at that point.","ENHANCEMENT"
"[Using OO2 RC2 Writer]

A lot of text found on the Internet contains sentences part-terminated by
carriage-return <CR> (as distinct from '\n'). I personally have to deal with
texts like this a lot. Example:

The cat sat on<CR>
the mat and ate<CR>
the rat. <CR>
<CR>
The cat later needed<CR>
a rabies shot.<CR>

What one would like to do is:
1. retain the <CR> between paragraphs.
2. replace all the other <CR> with spaces, to give:

The cat sat on the mat and ate the rat.<CR>
<CR>
The cat later needed a rabies shot.<CR>

This is easy in Microsoft Word - just search/replace <CR><CR> with <DUMMY>,
search/replace <CR> with <space> and search/replace <DUMMY> with <CR>.
If there is a work-around with Open Office Writer, then I have been completely
unable to fathom it. No amount of juggling with ^, $ and '.' appears to work
(regular expressions turned on). Microsoft Word allows actual detection of <CR>
with the command '^p'. There seems to be no direct equivalent in OO Writer.","ENHANCEMENT"
"Hello, 

could you please make it the default setting that a new Table of Content has 
automatically hyperlinks in the page numbers?

This would mean that LS # LE is defaulted. 

I can not image that someone would not like to have the page numbers as 
hyperlink so I believe this change would help also others.

Best regards, Lars","ENHANCEMENT"
"When recording and showing changes in Open Office, it appears to be not possible
to show only a change bar against a modified section of the document. If change
bars are shown in Open Office, then both the insertions and deletions are shown.
This makes the modified document section difficult to read. To fix this problem,
it is suggested that an option be added to the way that deleted text is shown.
An option to use hidden text should be made available.","ENHANCEMENT"
"The line spacing measurement is limited to 10.0 cm in OOo.  In MS Word the limit
is 22 in.  Consider changing line spacing limitation to match Word.","ENHANCEMENT"
"In my master document, a link is broken, and exactly nothing happens when I
modify it from the dialog Edit Links.

There may be an easier way to reproduce, but here what I did:
1. Save a text document called <chapter one.odt>.  Close.
2. Create  master document.
3. In the Navigator, insert <chapter one.odt> before Text.
4. Save as <master.odm>.  Close.
5. Rename <chapter 2.odt> to <chapter 1.odt>.
6. Open <master.odm>.
7. Answer Yes to 'Update all links?'
8. In the Navigator, <chapter one.odt> is in red indicating its link is broken.
9. Edit->Links
10. Modify button.
11. Select <chapter 1.odt>.
12. Nothing happens.  The old file name is listed in two places in the Edit
Links dialog.  There is no error message.

On the other hand, I /can/ edit the link in the Navigator using right click,
then Edit Link.

My system:
OpenOffice.org 2.0.0 rc2, Windows 2000","ENHANCEMENT"
"Assume a large document, full of tables. Some tables span more than one side,  
2 and more pages. There are two fields missing to do what I want. There is no 
automatic field in the 'Insert' -> 'Fields' -> 'Other' available that will do 
that. The fields needed are: 
1. one that tracks the count of pages a table spans acutal table. 
2. one that tracks the acutal page in a multipage table. 
 
Why is it needed: 
when wanting a field with e.g. 'page 1 of 4' in a table header, this 'page 1 
of 4' is repeated on every page the table spans because the contents of the 
table head is the same on every page.","ENHANCEMENT"
